"Plot Title: SINDICON061424"
"#","Date Time, GMT-06:00","Low Range, μS/cm (LGR S/N: 20809202, SEN S/N: 20809202)","Full Range, μS/cm (LGR S/N: 20809202, SEN S/N: 20809202)","Temp, °C (LGR S/N: 20809202, SEN S/N: 20809202)","Coupler Detached (LGR S/N: 20809202)","Coupler Attached (LGR S/N: 20809202)","Host Connected (LGR S/N: 20809202)","Stopped (LGR S/N: 20809202)","End Of File (LGR S/N: 20809202)"
2760,07/13/24 09:00:00 AM,48.5,44.6,24.48,,,,,
2761,07/13/24 09:15:00 AM,47.7,43.8,24.49,,,,,
2762,07/13/24 09:30:00 AM,34.5,31.0,24.49,,,,,
2763,07/13/24 09:45:00 AM,46.6,43.1,24.50,,,,,
2764,07/13/24 10:00:00 AM,46.6,42.7,24.51,,,,,
2765,07/13/24 10:15:00 AM,44.8,40.9,24.54,,,,,
2766,07/13/24 10:30:00 AM,45.1,41.2,24.56,,,,,
2767,07/13/24 10:45:00 AM,44.8,40.5,24.61,,,,,
2768,07/13/24 11:00:00 AM,44.5,40.5,24.65,,,,,
2769,07/13/24 11:15:00 AM,44.4,40.5,24.69,,,,,
2770,07/13/24 11:30:00 AM,44.5,40.5,24.74,,,,,
2771,07/13/24 11:45:00 AM,44.5,40.5,24.78,,,,,
2772,07/13/24 12:00:00 PM,44.8,40.9,24.85,,,,,
2773,07/13/24 12:15:00 PM,44.8,40.9,24.89,,,,,
2774,07/13/24 12:30:00 PM,44.6,41.2,24.94,,,,,
2775,07/13/24 12:45:00 PM,44.8,40.9,24.95,,,,,
2776,07/13/24 01:00:00 PM,44.7,40.5,25.02,,,,,
2777,07/13/24 01:15:00 PM,44.7,40.5,25.13,,,,,
2778,07/13/24 01:30:00 PM,44.6,40.5,25.24,,,,,
2779,07/13/24 01:45:00 PM,44.7,40.5,25.40,,,,,
2780,07/13/24 02:00:00 PM,44.9,40.8,25.58,,,,,
2781,07/13/24 02:15:00 PM,44.9,41.2,25.71,,,,,
2782,07/13/24 02:30:00 PM,44.8,40.8,25.82,,,,,
2783,07/13/24 02:45:00 PM,44.8,41.2,25.84,,,,,
2784,07/13/24 03:00:00 PM,44.8,40.8,25.86,,,,,
2785,07/13/24 03:15:00 PM,44.7,41.2,25.85,,,,,
2786,07/13/24 03:30:00 PM,44.8,40.8,25.87,,,,,
2787,07/13/24 03:45:00 PM,44.7,40.8,25.81,,,,,
2788,07/13/24 04:00:00 PM,44.7,40.8,25.78,,,,,
2789,07/13/24 04:15:00 PM,44.6,40.8,25.76,,,,,
2790,07/13/24 04:30:00 PM,44.6,40.8,25.75,,,,,
2791,07/13/24 04:45:00 PM,44.9,40.8,25.71,,,,,
2792,07/13/24 05:00:00 PM,44.7,40.8,25.63,,,,,
2793,07/13/24 05:15:00 PM,44.7,40.5,25.54,,,,,
2794,07/13/24 05:30:00 PM,44.7,40.5,25.46,,,,,
2795,07/13/24 05:45:00 PM,44.4,40.5,25.37,,,,,
2796,07/13/24 06:00:00 PM,44.4,40.5,25.31,,,,,
2797,07/13/24 06:15:00 PM,44.7,40.9,25.25,,,,,
2798,07/13/24 06:30:00 PM,44.6,40.5,25.19,,,,,
2799,07/13/24 06:45:00 PM,44.6,40.9,25.14,,,,,
2800,07/13/24 07:00:00 PM,44.7,40.9,25.10,,,,,
2801,07/13/24 07:15:00 PM,44.4,40.5,25.06,,,,,
2802,07/13/24 07:30:00 PM,45.0,40.9,25.02,,,,,
2803,07/13/24 07:45:00 PM,44.8,40.9,24.99,,,,,
2804,07/13/24 08:00:00 PM,44.6,40.5,24.95,,,,,
2805,07/13/24 08:15:00 PM,44.8,40.9,24.94,,,,,
2806,07/13/24 08:30:00 PM,44.8,40.9,24.90,,,,,
2807,07/13/24 08:45:00 PM,44.5,40.5,24.88,,,,,
2808,07/13/24 09:00:00 PM,44.7,40.5,24.86,,,,,
2809,07/13/24 09:15:00 PM,44.5,40.5,24.83,,,,,
2810,07/13/24 09:30:00 PM,44.0,40.1,24.80,,,,,
2811,07/13/24 09:45:00 PM,44.0,40.1,24.79,,,,,
2812,07/13/24 10:00:00 PM,44.4,40.1,24.79,,,,,
2813,07/13/24 10:15:00 PM,44.5,40.5,24.77,,,,,
2814,07/13/24 10:30:00 PM,44.5,40.5,24.76,,,,,
2815,07/13/24 10:45:00 PM,44.8,40.9,24.74,,,,,
2816,07/13/24 11:00:00 PM,44.8,40.9,24.73,,,,,
2817,07/13/24 11:15:00 PM,45.3,41.2,24.73,,,,,
2818,07/13/24 11:30:00 PM,45.1,40.9,24.71,,,,,
2819,07/13/24 11:45:00 PM,45.2,41.2,24.71,,,,,
2820,07/14/24 12:00:00 AM,45.4,41.2,24.71,,,,,
2821,07/14/24 12:15:00 AM,45.5,41.6,24.67,,,,,
2822,07/14/24 12:30:00 AM,45.5,41.2,24.65,,,,,
2823,07/14/24 12:45:00 AM,45.3,41.2,24.61,,,,,
2824,07/14/24 01:00:00 AM,45.4,41.6,24.57,,,,,
2825,07/14/24 01:15:00 AM,45.3,41.3,24.52,,,,,
2826,07/14/24 01:30:00 AM,45.1,40.9,24.49,,,,,
2827,07/14/24 01:45:00 AM,45.4,41.3,24.46,,,,,
2828,07/14/24 02:00:00 AM,45.4,41.6,24.44,,,,,
2829,07/14/24 02:15:00 AM,45.4,41.3,24.40,,,,,
2830,07/14/24 02:30:00 AM,45.8,42.0,24.38,,,,,
2831,07/14/24 02:45:00 AM,46.3,42.4,24.35,,,,,
2832,07/14/24 03:00:00 AM,47.1,43.5,24.33,,,,,
2833,07/14/24 03:15:00 AM,51.9,47.9,24.25,,,,,
2834,07/14/24 03:30:00 AM,47.8,43.8,24.16,,,,,
2835,07/14/24 03:45:00 AM,43.6,39.8,24.05,,,,,
2836,07/14/24 04:00:00 AM,39.0,35.0,23.93,,,,,
2837,07/14/24 04:15:00 AM,34.6,30.6,23.84,,,,,
2838,07/14/24 04:30:00 AM,33.2,29.2,23.78,,,,,
2839,07/14/24 04:45:00 AM,33.9,29.9,23.77,,,,,
2840,07/14/24 05:00:00 AM,34.9,30.7,23.77,,,,,
2841,07/14/24 05:15:00 AM,35.0,31.0,23.75,,,,,
2842,07/14/24 05:30:00 AM,34.7,30.7,23.76,,,,,
2843,07/14/24 05:45:00 AM,34.5,30.7,23.76,,,,,
2844,07/14/24 06:00:00 AM,34.3,30.3,23.77,,,,,
2845,07/14/24 06:15:00 AM,33.9,30.3,23.78,,,,,
2846,07/14/24 06:30:00 AM,33.6,29.5,23.81,,,,,
2847,07/14/24 06:45:00 AM,33.3,29.5,23.82,,,,,
2848,07/14/24 07:00:00 AM,33.1,29.2,23.84,,,,,
2849,07/14/24 07:15:00 AM,33.1,29.2,23.88,,,,,
2850,07/14/24 07:30:00 AM,33.0,29.2,23.93,,,,,
2851,07/14/24 07:45:00 AM,33.1,29.2,23.98,,,,,
2852,07/14/24 08:00:00 AM,33.0,28.8,24.06,,,,,
2853,07/14/24 08:15:00 AM,33.0,29.2,24.17,,,,,
2854,07/14/24 08:30:00 AM,33.2,29.2,24.29,,,,,
2855,07/14/24 08:45:00 AM,33.4,29.5,24.38,,,,,
2856,07/14/24 09:00:00 AM,33.5,29.5,24.44,,,,,
2857,07/14/24 09:15:00 AM,33.7,29.5,24.57,,,,,
2858,07/14/24 09:30:00 AM,33.9,30.3,24.63,,,,,
2859,07/14/24 09:45:00 AM,34.1,30.3,24.71,,,,,
2860,07/14/24 10:00:00 AM,34.3,30.2,24.77,,,,,
2861,07/14/24 10:15:00 AM,34.5,30.6,24.86,,,,,
2862,07/14/24 10:30:00 AM,34.9,31.0,25.03,,,,,
2863,07/14/24 10:45:00 AM,35.1,31.3,25.25,,,,,
2864,07/14/24 11:00:00 AM,35.6,31.3,25.51,,,,,
2865,07/14/24 11:15:00 AM,35.8,32.0,25.64,,,,,
2866,07/14/24 11:30:00 AM,35.9,31.7,25.54,,,,,
2867,07/14/24 11:45:00 AM,36.1,32.1,25.47,,,,,
2868,07/14/24 12:00:00 PM,36.4,32.4,25.48,,,,,
2869,07/14/24 12:15:00 PM,35.3,31.3,25.37,,,,,
2870,07/14/24 12:30:00 PM,35.8,31.7,25.42,,,,,
2871,07/14/24 12:45:00 PM,35.9,32.0,25.68,,,,,
2872,07/14/24 01:00:00 PM,36.2,32.4,25.71,,,,,
2873,07/14/24 01:15:00 PM,37.0,33.1,25.75,,,,,
2874,07/14/24 01:30:00 PM,38.1,34.2,25.86,,,,,
2875,07/14/24 01:45:00 PM,40.6,36.4,26.09,,,,,
2876,07/14/24 02:00:00 PM,42.0,38.2,26.21,,,,,
2877,07/14/24 02:15:00 PM,43.1,39.3,26.29,,,,,
2878,07/14/24 02:30:00 PM,43.7,39.7,26.36,,,,,
2879,07/14/24 02:45:00 PM,43.8,39.7,26.42,,,,,
2880,07/14/24 03:00:00 PM,43.4,39.7,26.41,,,,,
2881,07/14/24 03:15:00 PM,43.1,39.0,26.43,,,,,
2882,07/14/24 03:30:00 PM,42.8,38.6,26.35,,,,,
2883,07/14/24 03:45:00 PM,42.5,38.2,26.31,,,,,
2884,07/14/24 04:00:00 PM,42.2,38.2,26.24,,,,,
2885,07/14/24 04:15:00 PM,41.9,38.2,26.14,,,,,
2886,07/14/24 04:30:00 PM,41.9,37.9,26.04,,,,,
2887,07/14/24 04:45:00 PM,42.0,37.9,25.96,,,,,
2888,07/14/24 05:00:00 PM,42.1,38.3,25.88,,,,,
2889,07/14/24 05:15:00 PM,42.1,38.3,25.81,,,,,
2890,07/14/24 05:30:00 PM,42.1,37.9,25.74,,,,,
2891,07/14/24 05:45:00 PM,42.2,38.3,25.65,,,,,
2892,07/14/24 06:00:00 PM,42.2,38.3,25.57,,,,,
2893,07/14/24 06:15:00 PM,42.2,38.3,25.50,,,,,
2894,07/14/24 06:30:00 PM,42.2,38.3,25.41,,,,,
2895,07/14/24 06:45:00 PM,42.2,38.3,25.36,,,,,
2896,07/14/24 07:00:00 PM,42.2,38.3,25.31,,,,,
2897,07/14/24 07:15:00 PM,42.5,38.3,25.27,,,,,
2898,07/14/24 07:30:00 PM,41.8,37.9,25.22,,,,,
2899,07/14/24 07:45:00 PM,41.6,37.2,25.14,,,,,
2900,07/14/24 08:00:00 PM,41.5,37.9,25.11,,,,,
2901,07/14/24 08:15:00 PM,41.3,37.2,25.05,,,,,
2902,07/14/24 08:30:00 PM,41.1,37.2,25.00,,,,,
2903,07/14/24 08:45:00 PM,40.8,37.2,24.93,,,,,
2904,07/14/24 09:00:00 PM,43.9,39.8,24.84,,,,,
2905,07/14/24 09:15:00 PM,44.5,40.5,24.73,,,,,
2906,07/14/24 09:30:00 PM,40.5,36.5,24.69,,,,,
2907,07/14/24 09:45:00 PM,38.4,34.6,24.68,,,,,
2908,07/14/24 10:00:00 PM,40.3,36.5,24.63,,,,,
2909,07/14/24 10:15:00 PM,39.8,35.8,24.57,,,,,
2910,07/14/24 10:30:00 PM,39.4,35.4,24.51,,,,,
2911,07/14/24 10:45:00 PM,40.4,36.5,24.43,,,,,
2912,07/14/24 11:00:00 PM,39.4,35.4,24.38,,,,,
2913,07/14/24 11:15:00 PM,37.1,32.8,24.34,,,,,
2914,07/14/24 11:30:00 PM,34.5,30.3,24.31,,,,,
2915,07/14/24 11:45:00 PM,33.8,29.5,24.27,,,,,
2916,07/15/24 12:00:00 AM,34.5,30.3,24.27,,,,,
2917,07/15/24 12:15:00 AM,35.0,31.0,24.27,,,,,
2918,07/15/24 12:30:00 AM,35.4,31.4,24.26,,,,,
2919,07/15/24 12:45:00 AM,35.6,31.4,24.25,,,,,
2920,07/15/24 01:00:00 AM,35.6,31.4,24.23,,,,,
2921,07/15/24 01:15:00 AM,35.2,31.4,24.22,,,,,
2922,07/15/24 01:30:00 AM,34.3,30.6,24.20,,,,,
2923,07/15/24 01:45:00 AM,33.5,29.5,24.18,,,,,
2924,07/15/24 02:00:00 AM,32.8,29.2,24.16,,,,,
2925,07/15/24 02:15:00 AM,32.5,28.4,24.15,,,,,
2926,07/15/24 02:30:00 AM,32.4,28.8,24.15,,,,,
2927,07/15/24 02:45:00 AM,32.6,28.8,24.14,,,,,
2928,07/15/24 03:00:00 AM,32.8,28.8,24.12,,,,,
2929,07/15/24 03:15:00 AM,33.2,29.2,24.12,,,,,
2930,07/15/24 03:30:00 AM,33.8,30.3,24.12,,,,,
2931,07/15/24 03:45:00 AM,34.7,30.6,24.12,,,,,
2932,07/15/24 04:00:00 AM,35.4,31.4,24.11,,,,,
2933,07/15/24 04:15:00 AM,36.2,32.1,24.11,,,,,
2934,07/15/24 04:30:00 AM,36.7,32.8,24.10,,,,,
2935,07/15/24 04:45:00 AM,37.1,33.2,24.10,,,,,
2936,07/15/24 05:00:00 AM,37.4,33.2,24.09,,,,,
2937,07/15/24 05:15:00 AM,37.7,33.6,24.08,,,,,
2938,07/15/24 05:30:00 AM,38.2,34.3,24.14,,,,,
2939,07/15/24 05:45:00 AM,38.3,34.7,24.14,,,,,
2940,07/15/24 06:00:00 AM,38.5,34.3,24.14,,,,,
2941,07/15/24 06:15:00 AM,38.4,34.7,24.15,,,,,
2942,07/15/24 06:30:00 AM,38.3,34.3,24.14,,,,,
2943,07/15/24 06:45:00 AM,38.2,34.3,24.16,,,,,
2944,07/15/24 07:00:00 AM,38.4,34.7,24.17,,,,,
2945,07/15/24 07:15:00 AM,38.4,34.7,24.20,,,,,
2946,07/15/24 07:30:00 AM,38.0,33.9,24.22,,,,,
2947,07/15/24 07:45:00 AM,38.1,33.9,24.26,,,,,
2948,07/15/24 08:00:00 AM,38.0,33.9,24.29,,,,,
2949,07/15/24 08:15:00 AM,37.8,33.6,24.34,,,,,
2950,07/15/24 08:30:00 AM,37.8,33.6,24.38,,,,,
2951,07/15/24 08:45:00 AM,38.9,34.7,24.34,,,,,
2952,07/15/24 09:00:00 AM,40.2,36.1,24.34,,,,,
2953,07/15/24 09:15:00 AM,41.5,38.0,24.33,,,,,
2954,07/15/24 09:30:00 AM,43.1,39.1,24.34,,,,,
2955,07/15/24 09:45:00 AM,44.1,40.2,24.33,,,,,
2956,07/15/24 10:00:00 AM,44.0,40.2,24.38,,,,,
2957,07/15/24 10:15:00 AM,44.4,40.5,24.46,,,,,
2958,07/15/24 10:30:00 AM,45.4,41.2,24.57,,,,,
2959,07/15/24 10:45:00 AM,45.3,41.2,24.59,,,,,
2960,07/15/24 11:00:00 AM,44.6,40.5,24.68,,,,,
2961,07/15/24 11:15:00 AM,43.8,39.8,24.77,,,,,
2962,07/15/24 11:30:00 AM,2.5,-0.1,24.65,,,,,
2963,07/15/24 11:45:00 AM,2.7,-0.1,25.86,,,,,
2964,07/15/24 12:00:00 PM,3.1,-0.1,25.90,,,,,
2965,07/15/24 12:15:00 PM,3.5,0.6,25.93,,,,,
2966,07/15/24 12:30:00 PM,3.9,0.6,25.87,,,,,
2967,07/15/24 12:45:00 PM,4.5,1.4,25.68,,,,,
2968,07/15/24 01:00:00 PM,1.4,-1.6,26.37,,,,,
2969,07/15/24 01:15:00 PM,2.3,14.5,26.26,,,,,
2970,07/15/24 01:30:00 PM,2.3,2.1,25.84,,,,,
2971,07/15/24 01:45:00 PM,4.0,2.1,25.51,,,,,
2972,07/15/24 02:00:00 PM,2.3,14.5,25.30,,,,,
2973,07/15/24 02:15:00 PM,2.3,14.5,25.20,,,,,
2974,07/15/24 02:30:00 PM,1.4,7.2,25.19,,,,,
2975,07/15/24 02:45:00 PM,1.4,14.5,25.17,,,,,
2976,07/15/24 03:00:00 PM,2.3,2.1,25.39,,,,,
2977,07/15/24 03:00:32 PM,,,,,Logged,Logged,,
2978,07/15/24 03:00:49 PM,,,,,,,Logged,Logged
